user,date,hashtags,full_text,favorite_count,topic
D1RKJVNG3N,Thu Jun 03 07:39:49 +0000 2021,"['waste', 'Innovation', 'PlasticPollution', 'AirPollution', 'CircularEconomy', 'SDGs']","RT @FrRonconi: 4 ways to turn #waste into treasure ♻️

#Innovation #PlasticPollution #AirPollution #CircularEconomy #SDGs 
@chboursin @Nevi…",0,tech
bot_innovation,Thu Jun 03 07:39:45 +0000 2021,"['article', 'Security', 'uk']","RT @sallyeaves: New #article Build Back Stronger! #Security as Foundation for #uk ’s Digital Transformation 
✍️https://t.co/A7m5xI08UH #cyb…",0,culture
bot_innovation,Thu Jun 03 07:39:43 +0000 2021,['CFS48'],RT @FoodSystems: Tune into the virtual #CFS48 taking place tomorrow and featuring 10 side events – 8 of which will be held today – explorin…,0,politics
bot_innovation,Thu Jun 03 07:39:40 +0000 2021,"['AI', 'robot', 'BigDataExpo', 'ArtificialIntelligence', 'IoT', 'ML', 'DL', 'Robotics', 'EmergingTech']","RT @Ronald_vanLoon: #AI cat #robot at 2021 #BigDataExpo
by @ChinaDaily

#ArtificialIntelligence #IoT #ML #DL #Robotics #EmergingTech #Techn…",0,tech
gridvisi,Thu Jun 03 07:39:39 +0000 2021,"['smartphone', 'robotic', 'sensors', 'innovation', 'tech', '5G']","RT @mvollmer1: The Third Eye is a safety solution to #smartphone addiction @gigadgets_ 

#robotic #sensors #innovation #tech #5G 

@JeroenB…",0,tech
ErickChrispin,Thu Jun 03 07:39:37 +0000 2021,['capacitybuilding'],RT @EaCenit: CENIT@EA conducted the 2nd Summer School that included 50 participants attending #capacitybuilding courses in Leadership and C…,0,health
bot_innovation,Thu Jun 03 07:39:35 +0000 2021,"['Web3', 'FractalEngine', 'Siteonchain', 'Xnodes', 'NFTs', 'Espers', 'innovation']","RT @EspersCoin: Good morning, afternoon and evening community 😉
#Web3 #FractalEngine #Siteonchain #Xnodes #NFTs #Espers #innovation #blockc…",0,tech
education_24x7,Thu Jun 03 07:39:30 +0000 2021,"['hackathon', 'womeninsAI', 'womenintech']",RT @usnehal: Applications still open on this #hackathon. Excited to be invited to serve as a judge for this #womeninsAI #womenintech #women…,0,culture
JGrahamTech,Thu Jun 03 07:39:29 +0000 2021,"['Ecology', 'innovation']",RT @RJGrahamJR: by William H. Janeway - Project Syndicate #Ecology #innovation via https://t.co/rRfNwQaVlB https://t.co/MoTtYvf4wT,0,tech
Ibrahim05190546,Thu Jun 03 07:39:21 +0000 2021,['ThisWeekWithSabir'],"RT @SabirS: Shay Berman and I discussed Starting &amp; Growing Your Digital Agency on #ThisWeekWithSabir: $100,000+ Expert Insights. Check out…",0,business
masimonje,Thu Jun 03 07:39:15 +0000 2021,['Energy'],RT @J_B_Levy: Great to read this joint statement by the #Energy Ministries of the Governments of France and the USA. The planet can’t wait…,0,tech
vangala_venu,Thu Jun 03 07:39:10 +0000 2021,"['hiring', 'research', 'innovation', 'business']","RT @LiamRSutton: We're #hiring!
The Business Partnerships Manager connects @UniofBradford #research &amp; #innovation with #business.
It's a ke…",0,tech
Fire_Star_News,Thu Jun 03 07:39:10 +0000 2021,"['FireStarNews', 'IoT', 'internetofthings', 'iotsolutions', 'innovation', 'tech', 'artificialintelligence', 'robotics', 'ai', 'automation', 'blockchain', 'machinelearning', 'bigdata', 'industry', 'engi']","#FireStarNews #IoT: How Blockchain Technology Can Benefit the Internet of Things - IoT World Today https://t.co/2fWeeqS34z

#internetofthings #iotsolutions #innovation #tech #artificialintelligence #robotics #ai #automation #blockchain #machinelearning #bigdata #industry  #engi…",0,tech
sonu_monika,Thu Jun 03 07:39:08 +0000 2021,['ArtificialIntelligence'],RT @healthinovatio1: AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/XoQIqIcm7b… #ArtificialIntelligence #MachineLe…,0,culture
LousewiesvdLaan,Thu Jun 03 07:39:05 +0000 2021,"['future', 'Innovation']","RT @EurLiberalForum: 💥It's happening: the #future is here.

#Innovation has transformed fiction into a scientific reality.🚀

📅On 3 June, jo…",0,tech
PythonExpertBot,Thu Jun 03 07:38:56 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
aProgrammerBot,Thu Jun 03 07:38:50 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
healthinovatio1,Thu Jun 03 07:38:47 +0000 2021,['ArtificialIntelligence'],RT @healthinovatio1: AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/XoQIqIcm7b… #ArtificialIntelligence #MachineLe…,0,culture
healthinovatio1,Thu Jun 03 07:38:45 +0000 2021,"['ArtificialIntelligence', 'MachineLearning', 'HealthTech', 'DigitalTransformation', 'DigitalHealth', 'Cardiovascular', 'innovation', 'technology', 'Wearables', 'predictiveintelligence']",AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/XoQIqIcm7b… #ArtificialIntelligence #MachineLearning #HealthTech #DigitalTransformation #DigitalHealth #Cardiovascular #innovation #technology #Wearables #predictiveintelligence @healthinovatio1 @sonu_monika https://t.co/W54r4KGbAT,2,tech
JehanBesson,Thu Jun 03 07:38:44 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
Blanchard100,Thu Jun 03 07:38:39 +0000 2021,"['Fan', 'engagement', 'Millenials', 'sport', 'technology', 'sport', 'innovation', 'marketing', 'business', 'athlete', 'fans', 'Europe', 'Russia', 'Asia', 'MiddleEast']","Join us on Future of Sport:  #Fan #engagement and #Millenials and #sport #technology #sport #innovation #marketing #business #athlete #fans #Europe #Russia #Asia #MiddleEast 
Time: Jun 4, 2021 -11:00 AM ET (US, Canada) 17:00 (Central Europe)
https://t.co/UfgDi1zp2o https://t.co/M3YMfDUTAw",0,tech
SidiSasa,Thu Jun 03 07:38:33 +0000 2021,"['talent', 'innovation']","RT @Mercer_US: Hybrid work models allow organizations to better recruit #talent, achieve #innovation, and create value. See how forward-thi…",0,tech
JGrahamTech,Thu Jun 03 07:38:33 +0000 2021,[],RT @RJGrahamJR: Smart Cities &amp; Their Digital Assets- A smart city makes full use of the new generation of information technology in the cit…,0,tech
JGrahamTech,Thu Jun 03 07:38:27 +0000 2021,"['writing', 'journal', 'innovation']",RT @RJGrahamJR: Capture your idea. The first step in communicating a great idea is to write it down. #writing #journal #innovation #printma…,0,tech
amwritingbot,Thu Jun 03 07:38:23 +0000 2021,"['article', 'Security', 'uk']","RT @sallyeaves: New #article Build Back Stronger! #Security as Foundation for #uk ’s Digital Transformation 
✍️https://t.co/A7m5xI08UH #cyb…",0,culture
JoTurnerprop1,Thu Jun 03 07:38:23 +0000 2021,"['innovation', 'techhub']","University of Manchester to develop £1.5bn city centre business district via @FT. Great news for Manchester! #innovation #techhub
 https://t.co/roqUZ4YPVK",0,tech
EMRIndustry,Thu Jun 03 07:38:19 +0000 2021,"['covid', 'cannabis', 'innovation', 'research', 'retail', 'ai', 'digitalhealth', 'biotech', 'healthcare', 'marketresearch', 'medtech']","DNA Sequencing Market Estimated size Discern 2x Expansion size 2028 COVID-19
https://t.co/XFTMEZ37p7
#covid #cannabis #innovation #research #retail #ai #digitalhealth #biotech #healthcare #marketresearch #medtech",0,tech
JGrahamTech,Thu Jun 03 07:38:12 +0000 2021,[],RT @RJGrahamJR: Smart Cities &amp; Their Digital Assets- A smart city makes full use of the new generation of information technology in the cit…,0,tech
FutureFood2018,Thu Jun 03 07:38:10 +0000 2021,"['Hydroponic', 'genetic', 'AI', 'robots', 'innovation', 'agriculture', 'FoodProduction', 'intergalactic', 'FutureFood', 'Mars']","#Hydroponic systems, #genetic modification, #AI, #robots –#innovation in #agriculture increases #FoodProduction on earth, but might also prepare us for #intergalactic challenges... Read more about a scientistic view on #FutureFood on #Mars:
🥬 💫https://t.co/Zw7hFg1mem",0,tech
FirstInnoBank,Thu Jun 03 07:38:10 +0000 2021,[],"RT @FirstInnoBank: Eurostars is coming back! the European R&amp;D programme widens the eligibility criteria to innovative SMEs...
@EUREKA_NETWO…",0,culture
bootneckrecce,Thu Jun 03 07:38:08 +0000 2021,[],"RT @mtdcnc: Gemini Prototyping have definitely made some great achievements, their Joemars spark machine has played a big part in their bus…",0,health
the404code,Thu Jun 03 07:38:04 +0000 2021,"['article', 'Security', 'uk']","RT @sallyeaves: New #article Build Back Stronger! #Security as Foundation for #uk ’s Digital Transformation 
✍️https://t.co/A7m5xI08UH #cyb…",0,culture
healthinovatio1,Thu Jun 03 07:38:01 +0000 2021,['ArtificialIntelligence'],"RT @sonu_monika: AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/6WSNFDtHR4 
#ArtificialIntelligence #MachineLearni…",0,culture
miplg,Thu Jun 03 07:37:58 +0000 2021,"['thankacreativethursday', 'miplg', 'thankacreativethursday', 'innovation', 'creativity', 'africatotheworld', 'africanipcommunity', 'globaldevelopment']","Today is #thankacreativethursday!! Today we appreciate Osborne Macharia for his work, The League of Extravagant Grannies. 
#miplg #thankacreativethursday #innovation #creativity #africatotheworld #africanipcommunity #globaldevelopment
Did you know?🤔 https://t.co/hIRjTXn3wl",0,tech
Fabriciosx,Thu Jun 03 07:37:54 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
Fabriciosx,Thu Jun 03 07:37:54 +0000 2021,['ArtificialIntelligence'],"RT @sonu_monika: AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/6WSNFDtHR4 
#ArtificialIntelligence #MachineLearni…",0,culture
AspiredFutures,Thu Jun 03 07:37:54 +0000 2021,"['article', 'Security', 'uk']","RT @sallyeaves: New #article Build Back Stronger! #Security as Foundation for #uk ’s Digital Transformation 
✍️https://t.co/A7m5xI08UH #cyb…",0,culture
jround999,Thu Jun 03 07:37:49 +0000 2021,"['innovation', 'staffsupport', 'paediatrics']","@LondonPaeds #innovation groups lead writing a how-to guide on modern approaches to #staffsupport in #paediatrics
https://t.co/g93SV9Uvxz",0,tech
FactoryNOW_,Thu Jun 03 07:37:27 +0000 2021,[],"RT @mtdcnc: Gemini Prototyping have definitely made some great achievements, their Joemars spark machine has played a big part in their bus…",0,health
EuclidNetwork,Thu Jun 03 07:37:22 +0000 2021,['iCapital'],"RT @EEN_EU: 🗣️Calling all innovation experts: mark your calendars!🗓️

Join the @eueic informational webinar on the #iCapital Awards🏆 Your c…",0,tech
cryptoguy1,Thu Jun 03 07:37:21 +0000 2021,"['Web3', 'FractalEngine', 'Siteonchain', 'Xnodes', 'NFTs', 'Espers', 'innovation']","RT @EspersCoin: Good morning, afternoon and evening community 😉
#Web3 #FractalEngine #Siteonchain #Xnodes #NFTs #Espers #innovation #blockc…",0,tech
S3ConnectedH,Thu Jun 03 07:37:21 +0000 2021,['MedTech'],"RT @DeviceTalks: Save your seat for our line up of this month's discussions - https://t.co/efUBW4lR9S
6/8 - Solving #MedTech's challenges u…",0,tech
sonu_monika,Thu Jun 03 07:37:20 +0000 2021,['ArtificialIntelligence'],"RT @sonu_monika: AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/6WSNFDtHR4 
#ArtificialIntelligence #MachineLearni…",0,culture
AGRAAlliance,Thu Jun 03 07:37:18 +0000 2021,['CFS48'],RT @FoodSystems: Tune into the virtual #CFS48 taking place tomorrow and featuring 10 side events – 8 of which will be held today – explorin…,0,politics
sonu_monika,Thu Jun 03 07:37:11 +0000 2021,"['ArtificialIntelligence', 'MachineLearning', 'HealthTech', 'DigitalTransformation', 'DigitalHealth', 'Cardiovascular', 'innovation', 'technology', 'Wearables', 'predictiveintelligence']","AI Algorithm Aids Early Detection of Low Ejection Fraction https://t.co/6WSNFDtHR4 
#ArtificialIntelligence #MachineLearning #HealthTech #DigitalTransformation #DigitalHealth #Cardiovascular #innovation #technology #Wearables #predictiveintelligence @healthinovatio1 @sonu_monika",4,tech
Annoula64,Thu Jun 03 07:36:46 +0000 2021,['supplychains'],"RT @StartUpNationHQ: From the factory floor to last mile delivery, Israeli Smart Logistics Companies are providing #supplychains with some…",0,politics
bexxmodd,Thu Jun 03 07:36:38 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
xaelbot,Thu Jun 03 07:36:32 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
jefvanin,Thu Jun 03 07:36:31 +0000 2021,['innovation'],"Energized by my first participation at the @AXANext Town Hall Meeting, with 150 leaders from our #innovation ecosystem. It was a great opportunity to share a few thoughts and to hear key insights on prominent projects and ventures. Can’t wait to get more involved in a few weeks! https://t.co/OdTBm9nPsp",1,tech
iPythonistaBot,Thu Jun 03 07:36:30 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
TNretailglobal,Thu Jun 03 07:36:25 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT']","RT @HarbRimah: Why Scientists Need To Be Better at Visualising Data 
https://t.co/dHzPc302gl 

#MachineLearning #AI #100DaysOfCode #IoT #fl…",0,tech
plutocero,Thu Jun 03 07:36:00 +0000 2021,[],"RT @Nestle: Our teams around the world are developing and launching great-tasting plant-based food. Including plant-based burgers, sausages…",0,health
AYCLearnDigital,Thu Jun 03 07:35:45 +0000 2021,[],"RT @TheDigitalLand1: Have you ever wondered ""why people become entrepreneurs?"". Well, now you get the answer! 
Infographic @antgrasso rt @l…",0,health
Superdigital9,Thu Jun 03 07:35:31 +0000 2021,"['MachineLearning', 'AI', '100DaysOfCode', 'IoT', 'flutter', 'Python']","RT @HarbRimah: Accelerating AI at the speed of light https://t.co/3ncQuZZq9n 

#MachineLearning #AI #100DaysOfCode #IoT #flutter #Python #j…",0,tech
EU_EISMEA,Thu Jun 03 07:35:22 +0000 2021,['iCapital'],"RT @EEN_EU: 🗣️Calling all innovation experts: mark your calendars!🗓️

Join the @eueic informational webinar on the #iCapital Awards🏆 Your c…",0,tech
FRPstructures,Thu Jun 03 07:35:07 +0000 2021,[],"RT @PlasanCarbon: In the automotive industry we are well aware how steel is not a cost-effective option for many applications. Here, the sa…",0,tech
mch1369,Thu Jun 03 07:35:05 +0000 2021,"['pandemic', 'innovation']","RT @insperme: The Covid-19 #pandemic has changed the way people live, work, and socialise, accelerating demand for #innovation, as #retaile…",0,tech
cdroundtable,Thu Jun 03 07:35:03 +0000 2021,"['Webinar', 'News', 'HKSAR', 'GBA', 'HSU', 'culture', 'heritage', 'innovation']","[#Webinar #News] As an international city blending Chinese and Western cultures, #HKSAR has a special role to play in cultural heritage conservation and creative innovation development in the Greater Bay Area. 
#GBA #HSU #culture #heritage #innovation
https://t.co/ikESLS1Qtk",0,tech
