user,date,hashtags,full_text,favorite_count,label,char_count,word_count,word_density,punctuation_count,title_word_count,upper_case_word_count,noun_count,verb_count,adj_count,adv_count,pron_count
ZeroPlagiarism,Tue May 25 14:03:25 +0000 2021,"['Pay', 'physics', 'Essayhelp', 'English', 'essaypay', 'maths']","RT @ZeroPlagiarism: Hire experts to help you get good grades👩‍🎓🎓👩‍🎓✍️✍️
#Pay someone 
#physics
#Essayhelp
#English 
#essaypay 
#maths
Essay…",0,business,140,18,7.368421052631579,8,5,1,12,2,2,1,1
JulianVigil10,Tue May 25 14:03:22 +0000 2021,[],RT @domenicadelia22: Pope Francis issued a dire report on the State of the planet. He’s insisting the earth is suffering the worst environm…,0,business,140,23,5.833333333333333,3,3,1,10,5,3,0,1
80Grey,Tue May 25 14:03:11 +0000 2021,[],Lol this is how you know it’s more about power than economics. Economics is on the side of increasing wages and giving people resources 😂 https://t.co/HDmYZNENHa,5,business,161,26,5.962962962962963,6,2,0,10,6,1,3,2
roelsmajor,Tue May 25 14:03:10 +0000 2021,[],"RT @TalebWisdom: ""Economics is about making simple things more complicated, mathematics about making complicated things simpler."" - @nntaleb",0,business,140,18,7.368421052631579,8,1,1,10,3,3,1,0
DrGem2015,Tue May 25 14:03:07 +0000 2021,"['Economics', 'economist', 'bloomberg', 'wsj', 'financialtimes', 'humancapital', 'history', 'evolution']","Why are the Swiss richer than almost everyone else? 

https://t.co/01dfBGFS2w

#Economics #economist #bloomberg #wsj #financialtimes #humancapital #history #evolution",1,business,166,18,8.736842105263158,14,3,0,8,1,4,4,0
SUPREMEWRITERS4,Tue May 25 14:03:07 +0000 2021,[],"For Excellent Academic Grades;
✓Biology
Homework
✓Calculus.
Mathematics
✓Online class
Essay due 
✓Paper Pay
finance
✓Economics
Biology
✓Assignment
Finance
✓statistics
Thesis
✓English
History
✓Chemistry
@SUPREMEWRITERS4",0,business,218,25,8.384615384615385,3,20,1,22,0,3,0,0
CityAM,Tue May 25 14:03:07 +0000 2021,"['Inflation', 'Economics', 'Pandemic', 'Recovery', 'Economy', 'GDP', 'princeIndex', 'PMI']","Global inflation outlook more complicated than polarised debate suggests 

It sometimes feels there is little more to be said about the outlook for inflation, but... guess again https://t.co/FmGeyRxDFr #Inflation #Economics #Pandemic #Recovery #Economy #GDP #princeIndex #PMI",1,business,275,36,7.4324324324324325,17,7,2,15,5,5,4,1
econ_post,Tue May 25 14:03:06 +0000 2021,[],"RT @LetoC: Woman law student told me she went to law school after double majoring in economics and another discipline, b/c she was unsure w…",0,business,140,25,5.384615384615385,4,1,1,12,3,2,0,3
shae_kamelia,Tue May 25 14:03:01 +0000 2021,[],"RT @KMuellerEcon: 📢Job alert📢
You're a student from the Caribbean and interested in finance, economics or data science? Come work with me a…",0,business,140,23,5.833333333333333,5,3,1,12,2,1,0,2
ibkayaoglu,Tue May 25 14:02:56 +0000 2021,[],RT @profsaltik: HEALTH ECONOMICS https://t.co/lCT4EYtqIY,0,business,56,5,9.333333333333334,7,0,3,6,0,1,0,0
skilled_essays,Tue May 25 14:02:52 +0000 2021,[],"For Excellent Academic Grades;
✓Biology
Homework
✓Calculus.
Mathematics
✓Online class
Essay due 
✓Paper Pay
finance
✓Economics
Biology
✓Assignment
Finance
✓statistics
Thesis
✓English
History
✓Chemistry
Dm us @skilled_essays",0,business,223,27,7.964285714285714,4,21,0,22,1,3,0,1
GaroFangedWolf,Tue May 25 14:02:50 +0000 2021,[],RT @OliverJia1014: Cowardly moves like these are what will happen if we continue to let the Chinese Communist Party own every aspect of Wes…,0,business,140,24,5.6,2,5,1,8,5,1,1,2
SocioAnalytic,Tue May 25 14:02:49 +0000 2021,[],@rethinkecon Two reasons: 1 grandiose fantasy as field tries to explain several behaviors falling outside its way of thinking &amp; 2 doing former wd not be an obstacle if economics also worked from psychosocial &amp; systems dynamics perspective BUT requires thinking about unconscious at group level,0,business,301,46,6.404255319148936,6,1,1,17,9,6,3,1
BBCTheOneShow,Mon May 24 18:34:24 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY', 'BTS_Butter', 'BTSxTheOneShow']","It's been a tough past year for us all, the #BTS boys let us know how they've been taking care of their mental health... 💛

And who's bad habits they've picked up! 😅

Catch up on @BBCiPlayer 👉 https://t.co/QqOqV2XziQ

#TheOneShow @BTS_twt  #BTSARMY #BTS_Butter #BTSxTheOneShow https://t.co/nNp6YGi7KF",27581,health,300,45,6.521739130434782,28,2,2,21,11,4,2,7
JohnBerman,Mon May 24 10:41:41 +0000 2021,[],"JUST NOW:  ""As a rational Jewish person, let me just say to @mtgreenee, don't you dare speak for me.""

Comparing health measures to the Holocaust?  

""Your words don't make me 'uncomfortable.'  They make me sick.""

@NewDay

https://t.co/pbEeVIM2JN",13964,health,247,37,6.5,22,6,2,12,10,3,4,7
zoo_bear,Mon May 24 21:09:49 +0000 2021,[],"Health minister of Haryana has announced they the govt will distribute Coronil to one lakh Covid patients.

When he tested positive a few months ago, He didn't rely on Coronil. He was admitted to Ambala civil hospital, Later shifted to lPGIMS in Rohtak &amp; then shifted to Medanta. https://t.co/HyGjG126LW",5055,health,307,49,6.14,13,12,0,17,11,3,5,4
Ramneet_kaur13,Tue May 25 14:07:34 +0000 2021,"['CancelAllBoardExams', 'ModijiNoOfflineExams', 'modiji_cancel12thboardsplease', 'saveboardstudents']",@thepradeeprawat Health is more important #CancelAllBoardExams  #ModijiNoOfflineExams #modiji_cancel12thboardsplease #saveboardstudents @DrRPNishank @narendramodi,0,health,162,11,13.5,8,1,0,9,1,3,1,0
illuminine_,Tue May 25 14:07:33 +0000 2021,[],RT @itboynine: fans their behaviour really has impact on their favs their mental health i'm so glad max talked about it. he really was worr…,0,health,140,25,5.384615384615385,4,0,1,11,4,2,3,5
1E_sRaa,Tue May 25 14:07:33 +0000 2021,['الصيادله_ف_النقابه'],"RT @MahmoudAlgalel: Egypt is a state of law .
Egyptian minister of health against the law.
Support egypt pharmacist.

#الصيادله_ف_النقابه
#…",0,health,140,21,6.363636363636363,9,3,1,12,2,2,0,0
Frazzling,Tue May 25 14:07:33 +0000 2021,[],RT @drdagly: 98% of us have no confidence in your leadership. The other 2% are looking for a deal on private clinics. None of this helps ou…,0,health,140,27,5.0,6,2,1,9,5,2,1,2
teamwork4bjp2,Tue May 25 14:07:33 +0000 2021,[],"RT @premndwivedi: The World Health Organization has tested the truth of the Yogi model of kovid management by reaching 10,000 homes in Utta…",0,health,140,23,5.833333333333333,3,6,1,12,3,1,0,0
RyyppoP,Tue May 25 14:07:33 +0000 2021,[],"@Dimmu141 Tätä on liikenteessä 🙄 ""... anti-COVID restrictions rally in Calgary over the weekend, pictures of protestors wearing the Star of David around their neck with the message “Mask Exempt,” a holocaust comparison few are willing to tolerate."" https://t.co/Wb8f2gGf17",0,health,272,39,6.8,15,7,0,20,4,4,1,1
hriditashilneha,Tue May 25 14:07:33 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY']","RT @BBCTheOneShow: How good was the #BTS UK exclusive with #TheOneShow!!🔥🔥👏

The boys told us what the #BTSARMY means to them, how they cop…",0,health,140,24,5.6,8,2,4,8,4,2,2,4
strluvrjhs,Tue May 25 14:07:33 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY']","RT @BBCTheOneShow: How good was the #BTS UK exclusive with #TheOneShow!!🔥🔥👏

The boys told us what the #BTSARMY means to them, how they cop…",0,health,140,24,5.6,8,2,4,8,4,2,2,4
Sandeep09289191,Tue May 25 14:07:33 +0000 2021,[],RT @urstrulyMahesh: Happiest birthday @iamnagarjuna! Wishing you great health and happiness always. Hope you have a great one😊 Stay safe! h…,0,health,140,21,6.363636363636363,6,4,1,11,2,5,1,2
TraceyLSmithPhD,Tue May 25 14:07:33 +0000 2021,[],RT @Public_Citizen: can we please just have some health care,0,health,60,10,5.454545454545454,3,1,1,5,2,0,1,1
drmned,Tue May 25 14:07:33 +0000 2021,[],"RT @drmsecunderabad: mental well - being is an integral part of staying healthy 
Take care of your mental
 health
● Combat the pandemic 
#U…",0,health,140,24,5.6,4,3,2,11,3,4,1,1
RitaGerada,Tue May 25 14:07:33 +0000 2021,"['Malta', 'covid19']",RT @_VanessaFrazier: Well done @MaltaGov ! #Malta is the first European country to achieve herd immunity from #covid19  https://t.co/QIQRIR…,0,health,140,19,7.0,12,3,1,11,3,3,1,0
NegusAli7,Tue May 25 14:07:32 +0000 2021,['NewYorkForever'],Health is Gangsta‼️ #NewYorkForever,0,health,35,4,7.0,1,2,0,3,1,0,0,0
RopedUpDub,Tue May 25 14:07:32 +0000 2021,[],"RT @Pup_Turismo: Got an STI? Inform your contacts &amp; sort it - all good. Get told by a contact they have one, support them and sort yourself…",0,health,144,27,5.142857142857143,9,4,2,10,6,1,0,4
AngySaoirse,Tue May 25 14:07:32 +0000 2021,[],"RT @vividlyASMR: I've made a YT community post regarding my ASMR channel, and I thought I would share it here as well.

Regardless of how m…",0,health,140,26,5.185185185185185,5,3,5,9,4,1,5,5
LindaWestonpdx,Tue May 25 14:07:32 +0000 2021,[],"@7Veritas4 They disrespect the science, along with the health and safety of others.  They are unbelievable selfish.",0,health,115,17,6.388888888888889,4,3,0,4,2,2,0,2
anissette,Tue May 25 14:07:32 +0000 2021,[],"RT @MatthewFKelly: Are you healthy?

You're probably thinking about your physical health, but I'm talking about a deeper, more important re…",0,health,140,21,6.363636363636363,7,1,1,5,5,4,2,4
EnnoblerL,Tue May 25 14:07:32 +0000 2021,"['mindfulness', 'meditation', 'love', 'selflove', 'motivation', 'yoga', 'selfcare', 'inspiration', 'mentalhealth', 'life', 'healing', 'happiness', 'wellness', 'mindset', 'positivevibes', 'quotes', 'health']","Here are some ways to lift up the mood and bring a little goodness in everyday.

Join @ennoblercoaches

#mindfulness #meditation #love #selflove #motivation #yoga #selfcare #inspiration #mentalhealth #life #healing #happiness #wellness #mindset #positivevibes #quotes #health https://t.co/u5i8ONY1Xb",0,health,299,36,8.08108108108108,24,2,0,16,7,6,2,0
HealthFdn,Tue May 25 14:07:32 +0000 2021,['THFGetCareDone'],"Thanks to our panel and everyone who tuned into today’s #THFGetCareDone webinar.

A recording will be available on our website in the next few days 👉 https://t.co/R43qA0tioO 

In the meantime, read our recent blog on the subject of social care reform 👉 https://t.co/1sJt1sjv9B https://t.co/XdIO5wvJdz",0,health,300,44,6.666666666666667,18,3,1,20,5,6,1,4
jazmynyvonne,Tue May 25 14:07:32 +0000 2021,[],"RT @doitlikedua: today is the anniversary of George Floyd’s murder by MPD. 

help a grieving community. donate to @846sOrg. today (5/25) th…",0,health,140,22,6.086956521739131,9,1,2,15,4,0,0,0
CrabbychickLisa,Tue May 25 14:07:31 +0000 2021,[],"@Freido86uk @RebelsAnimal MickyD's adds to the health issues and obesity,  so yay if they close!",0,health,96,15,6.0,5,0,0,7,2,1,2,1
g0thbunny,Tue May 25 14:07:31 +0000 2021,[],RT @PseudoL_Art: Today we found this baby on our garden. We managed to take the kitty out of the pool and get him to the vet for a bath and…,0,health,140,30,4.516129032258065,4,2,1,11,4,0,0,4
Leavana,Tue May 25 14:07:31 +0000 2021,['Covid19'],RT @PLMyburgh: About R90m from a R150m Dept of Health #Covid19 communications contract was funnelled to @DrZweliMkhize associates Tahera Ma…,0,health,140,20,6.666666666666667,4,6,1,14,3,0,1,0
JulietProject44,Tue May 25 14:07:31 +0000 2021,[],"RT @UN_Women: Girls have the right to:
➡️ Safety
➡️ Peace 
➡️ A quality education
➡️ Freedom from discrimination
➡️ Sexual and reproductive…",0,health,140,23,5.833333333333333,4,6,2,14,4,1,0,0
AngelaA85,Tue May 25 14:07:31 +0000 2021,[],"@mtgreenee Schools: already need vax docs

Some travel: already need vax docs

Health care professionals ALWAYS need vax docs! 

No docs = no education, no travel, no work!
Nothing has changed!",0,health,193,31,6.03125,9,5,1,15,8,2,2,0
officiallysafe,Tue May 25 14:07:31 +0000 2021,[],RT @aproko_doctor: This new trend of flashing lights that many Okada men put on their bikes in Lagos can trigger seizures in some people.…,0,health,138,24,5.52,4,3,1,11,3,2,0,1
AMULYANIDHI4,Tue May 25 14:07:30 +0000 2021,[],"@ChouhanShivraj @OfficeOfKNath @DrPRChoudhary @KKMishraINC @MoHFW_INDIA @mohdsuleman 
@VTankha
This is very serious issue and if the senior most officials not able to make it available why not ACS Health should Step down https://t.co/VFCtb6xgXh",0,health,244,32,7.393939393939394,13,3,1,18,4,5,5,1
manaris68,Tue May 25 14:07:30 +0000 2021,"['freepalestine', 'SaveSheikhJarrah', 'SavePalestine']","@MarkRuffalo Do you apologize for defending children, women, and even the press and health centers that the Israeli occupation forces attack every day?🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸💔#freepalestine #SaveSheikhJarrah #SavePalestine https://t.co/iGNMMOqZYd",0,health,241,26,8.925925925925926,12,2,0,16,3,2,1,1
Pentosh1,Tue May 25 14:07:30 +0000 2021,[],"Just looking at some of the market structures on alts. and looking at probabilities I think most of the money will flow into $BTC / $ETH and away from some higher risk alts (Set your bias aside) 

A lot will likely chop out for quite some time.  money flow back to BTC = health",0,health,277,54,5.036363636363636,8,4,5,18,6,2,6,2
amandaaalum,Tue May 25 14:07:30 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY']","RT @BBCTheOneShow: How good was the #BTS UK exclusive with #TheOneShow!!🔥🔥👏

The boys told us what the #BTSARMY means to them, how they cop…",0,health,140,24,5.6,8,2,4,8,4,2,2,4
prettiestkoo,Tue May 25 14:07:30 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY']","RT @BBCTheOneShow: How good was the #BTS UK exclusive with #TheOneShow!!🔥🔥👏

The boys told us what the #BTSARMY means to them, how they cop…",0,health,140,24,5.6,8,2,4,8,4,2,2,4
jannat281,Tue May 25 14:07:30 +0000 2021,[],RT @ReformedAkhi: Fasting from people is important for mental and spiritual health.,0,health,83,12,6.384615384615385,3,1,1,5,2,3,0,0
heidyaleman,Tue May 25 14:07:30 +0000 2021,[],"RT @validemotionsmo: Choose your circles, the ones that are healthy both for your emotional and mental health. 💛☀️",0,health,114,18,6.0,4,1,1,7,2,3,0,2
MedBotEducatio1,Tue May 25 14:07:30 +0000 2021,[],York University’s announcement of new MD school promise to create greater health equity and improve access to care. But the announcement fails to comment on exactly how a new school fits into current training system and residency spot and job realities https://t.co/hujQbcVgwC,0,health,276,42,6.4186046511627906,6,2,1,20,7,4,2,0
isaiahbeenlost,Tue May 25 14:07:30 +0000 2021,[],"RT @vagina_museum: On this day in 1895, Oscar Wilde was sent to prison for gross indecency. He received the maximum sentence for the ""crime…",0,health,140,24,5.6,6,4,1,10,3,2,0,1
poetryforsnails,Tue May 25 14:07:30 +0000 2021,[],"it might just be the experience of being a young queer woman of colour, full stop. it might be completely unrelated. it's not our business! we should instead laud her for taking steps away from work for the sake of her health, and hope that she has access to a great therapist. 4/",0,health,280,53,5.185185185185185,8,0,0,13,7,4,5,8
mad_cassidy,Tue May 25 14:07:29 +0000 2021,[],"Children with CP have SEN and have legal entitlements to support. EHC plans need a combined approach with integrated therapy, not therapy bolted onto the curriculum. If not, children are failed, which impacts learning &amp; health. Claire Smart, Pace Centre",0,health,257,40,6.2682926829268295,9,6,3,15,10,3,3,0
globalenglishaa,Tue May 25 14:07:29 +0000 2021,[],"RT @BruceVH: Business owners/leaders, your greatest asset is not your product/service, it is your people. How are you taking care of your e…",0,health,140,23,5.833333333333333,7,2,1,10,4,1,2,6
ChandruRamani,Tue May 25 14:07:29 +0000 2021,[],@sanjaybhind3 Ayurvedic treatment for Puyja Bapuji 🌹 is essential and vital for effective recovery without side effects. We implore that the petition be accepted as soon as possible due to the deterioration of his health due to being conditional on jail without any cause.,0,health,272,44,6.044444444444444,3,4,0,14,5,8,2,2
NewtonKalvin,Tue May 25 14:07:29 +0000 2021,[],RT @pcrclaims: Klaus says no one is safe until every man woman and infant is vaccinated.  We’re suppose to believe this is science and a pu…,0,health,140,26,5.185185185185185,3,1,1,10,7,2,1,1
MalackBlur,Tue May 25 14:07:29 +0000 2021,[],"RT @ltarsenal: Hector Bellerin has revealed he turned to alcohol after the serious knee injury he suffered, adding, ""We have our issues, we…",0,health,140,23,5.833333333333333,6,3,1,8,7,2,0,4
noelthepro,Tue May 25 14:07:29 +0000 2021,[],"RT @noelthepro: Down memory lane, this man has given some service to our club @lockers81 six FAI intermediate cup medals and six MSL league…",0,health,140,24,5.6,4,1,3,16,2,1,0,1
Enayle13613OT7,Tue May 25 14:07:29 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY']","RT @BBCTheOneShow: How good was the #BTS UK exclusive with #TheOneShow!!🔥🔥👏

The boys told us what the #BTSARMY means to them, how they cop…",0,health,140,24,5.6,8,2,4,8,4,2,2,4
Dznjiel,Tue May 25 14:07:29 +0000 2021,[],"RT @DokaV2: Selling STACKED PS4 Account ! 
• Has ALL ELITE SKINS 
•Jäger Gold Dust 
•Nearly every Pro League Skin since OP Health 
•many St…",0,health,140,25,5.384615384615385,3,12,7,22,0,0,1,0
Bangstan136,Tue May 25 14:07:29 +0000 2021,"['BTS', 'TheOneShow', 'BTSARMY']","RT @BBCTheOneShow: How good was the #BTS UK exclusive with #TheOneShow!!🔥🔥👏

The boys told us what the #BTSARMY means to them, how they cop…",0,health,140,24,5.6,8,2,4,8,4,2,2,4
OxfordAHSN,Tue May 25 14:07:28 +0000 2021,[],RT @And_Cipriani: The NIHR Oxford cognitive health Clinical Research Facility (https://t.co/G8R1OpGMGR) are advertising for a Band 7 Team L…,0,health,140,19,7.0,10,9,3,14,2,1,0,0
